loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z,issue_year,lgd,ead,eir,pd_test_baseline,pd_test_adverse,lifetime_pd_baseline,lifetime_pd_adverse,stage_baseline,stage_adverse,sicr_baseline,sicr_adverse,ecl_baseline,ecl_adverse
1728,2022-10-21,B,B1,36,0.078,20000,98070,28.44,1,1,8,0,12980,86.0,36,2,RENT,credit_card,Individual,0,-1.0135474230746537,2022,0.35,20400.0,0.078,0.10849763666229513,0.20764831682777032,0.14849763666229512,0.30764831682777033,1,1,0,0,338.69257991540223,648.2071527547744
1729,2021-01-29,F,F1,36,0.1716,15000,42176,18.65,0,1,5,0,4807,56.5,20,8,RENT,debt_consolidation,Individual,0,0.738360459617036,2021,0.75,15300.0,0.1716,0.20886382471304943,0.3997342521189413,0.24886382471304944,0.4997342521189413,1,1,0,0,500.8406407506268,958.5343907030103
1731,2025-09-05,B,B4,36,0.072,20000,30270,31.63,0,0,7,0,21343,33.4,27,3,MORTGAGE,debt_consolidation,Individual,0,-0.5620585017578206,2025,0.35,20400.0,0.072,0.10745880854846257,0.20566015454196762,0.14745880854846258,0.3056601545419676,1,1,0,0,340.58824734030185,651.8351778634765
1732,2027-04-28,E,E5,36,0.1537,20000,45126,0.0,0,1,9,0,1377,62.5,26,3,RENT,other,Individual,0,0.09979918103131524,2027,0.65,20400.0,0.1537,0.11589397958757097,0.2218038155682166,0.15589397958757098,0.3218038155682166,1,1,0,0,587.7286512877137,1124.825101685931
1733,2024-07-12,D,D1,36,0.1254,20000,134902,21.23,0,1,12,0,13735,48.6,16,3,RENT,debt_consolidation,Joint App,1,-0.775574809435447,2024,0.55,20400.0,0.1254,0.11041096178682189,0.21131013614360372,0.1504109617868219,0.3113101361436037,2,2,0,0,2065.3412681784957,3974.808931762574
1734,2026-10-30,F,F2,36,0.1743,15000,78863,11.1,0,0,7,0,3910,27.3,15,2,OWN,home_improvement,Individual,1,0.7712554721747422,2026,0.75,15300.0,0.1743,0.14188608336356082,0.271548830906165,0.18188608336356082,0.371548830906165,3,3,0,0,2130.8954122272808,4099.810110557825
1735,2026-09-30,A,A4,36,0.0458,15000,75455,16.13,0,2,11,0,5553,100.0,30,3,RENT,other,Individual,0,0.1022325365530995,2026,0.3,15300.0,0.0458,0.08923337305288982,0.17077938551758615,0.12923337305288982,0.2707793855175862,1,1,0,0,224.43484211261594,429.5348602591879
1736,2025-12-04,F,F4,36,0.1652,15000,111856,19.02,0,0,13,1,8138,10.3,17,4,MORTGAGE,other,Individual,0,1.0705250345671091,2025,0.75,15300.0,0.1652,0.126021321971888,0.2411860405155437,0.16602132197188801,0.3411860405155437,1,1,0,0,503.59156771664465,963.7992551902223
1737,2021-10-26,C,C3,60,0.1071,35000,90975,11.92,0,3,23,0,1753,47.2,15,5,RENT,credit_card,Individual,0,0.48615095125120006,2021,0.45,35700.0,0.1071,0.13156050200102565,0.2517872060804352,0.17156050200102566,0.35178720608043523,1,1,0,0,742.0276872773986,1420.1304751212226
1741,2020-10-31,D,D3,60,0.1313,20000,45027,19.0,0,0,12,0,7697,28.9,20,4,MORTGAGE,debt_consolidation,Individual,0,0.7011391467379748,2020,0.55,20400.0,0.1313,0.16843787318010775,0.32236500196555473,0.20843787318010776,0.4223650019655547,1,1,0,0,507.1556884793525,970.6204514864211
1742,2025-03-09,C,C5,36,0.1044,15000,61624,16.94,1,0,12,0,10023,53.8,24,7,RENT,home_improvement,Individual,0,-1.2410275949959866,2025,0.45,15300.0,0.1044,0.12974048994135726,0.2483039740726018,0.16974048994135726,0.34830397407260183,1,1,0,0,318.78933069726605,610.1152981606194
1743,2021-03-30,D,D1,36,0.1202,10000,87850,17.12,0,0,10,0,2307,26.7,12,10,OWN,debt_consolidation,Individual,0,0.9199964836208514,2021,0.55,10200.0,0.1202,0.12827008755112548,0.2454898429008648,0.1682700875511255,0.3454898429008648,1,1,0,0,256.0905331086821,490.1191379961561
1746,2028-05-22,A,A1,60,0.0469,35000,22554,29.43,1,1,12,0,780,40.8,25,4,MORTGAGE,medical,Joint App,0,0.6584429562505255,2028,0.3,35700.0,0.0469,0.11162643014715476,0.21363636155223734,0.15162643014715477,0.31363636155223734,1,1,0,0,523.1310552327876,1001.194924065785
1747,2028-06-21,B,B5,36,0.0735,15000,62610,17.18,1,0,11,0,6562,48.2,18,5,MORTGAGE,other,Individual,0,1.1985186560321777,2028,0.35,15300.0,0.0735,0.11322524123807053,0.21669624785176633,0.15322524123807052,0.3166962478517663,1,1,0,0,255.08425790554512,488.19327713296246
1748,2020-02-04,F,F4,36,0.1711,20000,49979,14.37,0,2,11,1,6787,58.3,16,2,RENT,credit_card,Individual,0,-0.2648545378765655,2020,0.75,20400.0,0.1711,0.149709104941297,0.28652092903748555,0.189709104941297,0.3865209290374856,1,1,0,0,668.0726322300224,1278.591514698599
1749,2026-01-03,G,G3,36,0.1934,20000,39405,21.56,0,0,9,0,12858,78.2,29,7,OWN,credit_card,Individual,1,1.1131257793729337,2026,0.85,20400.0,0.1934,0.1605336539942095,0.30723750370586295,0.2005336539942095,0.407237503705863,2,2,0,0,2721.001291472002,5234.614964628327
1750,2024-11-09,G,G2,36,0.2039,25000,35941,16.97,0,0,15,0,11373,55.2,11,5,RENT,debt_consolidation,Individual,0,-0.6415751161587422,2024,0.85,25500.0,0.2039,0.12507026049734826,0.23936585050529857,0.16507026049734827,0.33936585050529855,1,1,0,0,920.6507747928845,1761.9884603289306
1751,2027-09-25,A,A2,36,0.0489,35000,69962,29.18,1,1,16,0,1411,50.3,11,10,RENT,credit_card,Individual,0,0.5812874259936587,2027,0.3,35700.0,0.0489,0.09885428471275644,0.18919237748660137,0.13885428471275643,0.28919237748660137,1,1,0,0,522.1335701432027,999.285886170722
1752,2027-02-27,B,B2,60,0.0781,20000,133037,26.05,0,0,18,0,1442,68.0,15,4,MORTGAGE,debt_consolidation,Individual,0,0.4791662089923643,2027,0.35,20400.0,0.0781,0.12093976102319096,0.23146068971238318,0.16093976102319096,0.3314606897123832,1,1,0,0,338.6611642229882,648.1470277985778
1753,2023-07-18,D,D5,36,0.1264,10000,69966,18.84,0,1,11,0,4296,9.6,1,7,RENT,other,Individual,0,0.13155948665863537,2023,0.55,10200.0,0.1264,0.11209206795813262,0.21452752296989908,0.15209206795813263,0.31452752296989905,1,1,0,0,254.68094388169894,487.42139416130505
1754,2020-05-04,D,D4,36,0.1277,25000,134017,26.45,0,3,11,1,9852,31.6,39,3,RENT,other,Individual,1,-0.2714797571424855,2020,0.55,25500.0,0.1277,0.14140800552186608,0.27063386112254145,0.1814080055218661,0.3706338611225415,3,3,0,0,3033.827561263182,5838.608421662284
1755,2023-07-18,A,A2,36,0.0398,15000,52915,20.12,0,2,12,0,4763,41.3,10,5,MORTGAGE,credit_card,Individual,0,0.13155948665863537,2023,0.3,15300.0,0.0398,0.09625145616853704,0.18421095132078832,0.13625145616853704,0.28421095132078833,1,1,0,0,225.72990756046715,432.0134226380638
1758,2023-04-19,C,C4,36,0.0936,15000,59594,0.9,0,1,9,0,14200,45.8,25,3,MORTGAGE,credit_card,Individual,0,-1.0032516636488436,2023,0.45,15300.0,0.0936,0.14761053512441247,0.2825045789710046,0.18761053512441248,0.38250457897100465,1,1,0,0,321.9375793910577,616.1405772573045
1759,2022-10-21,B,B4,36,0.0769,15000,65935,0.0,0,0,13,0,16211,16.9,36,3,MORTGAGE,home_improvement,Individual,0,-1.0135474230746537,2022,0.35,15300.0,0.0769,0.10361475608967728,0.19830321067277634,0.14361475608967728,0.2983032106727763,1,1,0,0,254.27890320512833,486.65194818667953
1760,2022-12-20,A,A2,36,0.043,20000,52900,24.28,0,1,6,0,11315,14.1,26,5,OWN,credit_card,Individual,0,-0.8727567460253252,2022,0.3,20400.0,0.043,0.1043670783717685,0.19974304346908422,0.14436707837176851,0.2997430434690842,1,1,0,0,300.0498023411617,574.2506319706728
1761,2020-04-04,A,A3,60,0.0501,20000,90041,21.99,0,3,13,0,2642,44.9,21,0,RENT,debt_consolidation,Joint App,1,-0.4636820525727293,2020,0.3,20400.0,0.0501,0.10381026643288407,0.19867738835017287,0.14381026643288408,0.2986773883501729,3,3,0,0,1829.4482986037078,3522.5055220357185
1762,2020-08-02,F,F1,36,0.183,35000,106765,21.39,1,3,16,0,16626,61.6,35,7,RENT,debt_consolidation,Individual,0,0.3172559742184534,2020,0.75,35700.0,0.183,0.1618168185056356,0.3096932894649582,0.2018168185056356,0.4096932894649582,1,1,0,0,1157.3666562197916,2215.0274006856944
1764,2023-03-20,F,F4,36,0.1657,20000,57293,17.78,0,2,9,0,14684,100.0,33,6,MORTGAGE,other,Individual,1,-1.07211058385116,2023,0.75,20400.0,0.1657,0.16700937047855102,0.31963106055736124,0.20700937047855103,0.4196310605573612,3,3,0,0,2898.1848989448663,5576.332492239427
1765,2022-11-20,C,C2,60,0.1042,25000,28489,14.6,0,1,9,0,7221,40.3,22,3,MORTGAGE,debt_consolidation,Individual,1,-1.1200801846028845,2022,0.45,25500.0,0.1042,0.16368509110525764,0.31326888495829097,0.20368509110525765,0.41326888495829095,3,3,0,0,2722.723487504997,5240.636310269094
1766,2027-10-25,B,B2,36,0.0841,25000,63291,25.17,1,2,9,0,1721,30.5,21,4,MORTGAGE,credit_card,Individual,0,1.4018788803237672,2027,0.35,25500.0,0.0841,0.1286114803747404,0.24614321791788354,0.1686114803747404,0.34614321791788355,1,1,0,0,420.9835360538737,805.6997863085126
1767,2021-11-25,B,B3,60,0.089,20000,58487,11.58,0,4,16,2,3751,77.8,19,6,RENT,debt_consolidation,Individual,0,-0.13446258183354565,2021,0.35,20400.0,0.089,0.13527221839211456,0.2588908784263187,0.17527221839211457,0.3588908784263187,1,1,0,0,335.27144274453957,641.6596057572514
1768,2021-05-29,C,C5,36,0.1024,20000,74008,15.86,0,1,11,0,16022,53.2,25,6,RENT,credit_card,Individual,0,0.6214170320520574,2021,0.45,20400.0,0.1024,0.1016862724150014,0.19461238014968676,0.1416862724150014,0.29461238014968677,1,1,0,0,425.8235810619989,814.9629115730384
1772,2020-02-04,E,E5,36,0.1491,25000,27330,13.59,0,2,8,0,3043,30.3,28,4,RENT,home_improvement,Individual,0,-0.2648545378765655,2020,0.65,25500.0,0.1491,0.11516191169130127,0.2204027466496631,0.15516191169130128,0.3204027466496631,1,1,0,0,737.6017589751058,1411.6599075527138
1774,2020-05-04,C,C2,60,0.0958,20000,45873,10.92,0,0,6,0,14692,24.8,26,6,OWN,home_improvement,Individual,1,-0.2714797571424855,2020,0.45,20400.0,0.0958,0.15101531444384664,0.28902081947724784,0.19101531444384665,0.38902081947724787,3,3,0,0,2225.654323870833,4284.112703664386
1775,2025-07-07,B,B3,36,0.0769,20000,117859,34.37,0,2,9,0,21297,33.3,28,1,RENT,debt_consolidation,Individual,0,-1.074416383347664,2025,0.35,20400.0,0.0769,0.12917235867596902,0.2472166554486737,0.16917235867596903,0.3472166554486737,1,1,0,0,339.0385376068378,648.869264248906
1780,2024-05-13,A,A3,36,0.0435,25000,27724,10.25,0,1,11,0,8534,3.8,2,4,MORTGAGE,debt_consolidation,Individual,0,-0.6161909720070077,2024,0.3,25500.0,0.0435,0.0891826412115146,0.17068229232924392,0.1291826412115146,0.2706822923292439,1,1,0,0,374.88253934095786,717.4693449274216
1784,2028-01-23,E,E5,36,0.1503,25000,70327,21.28,0,1,19,0,2651,53.4,17,1,OWN,other,Individual,0,1.249453603622789,2028,0.65,25500.0,0.1503,0.0999729122631011,0.19133326400848227,0.1399729122631011,0.29133326400848225,1,1,0,0,736.832288305915,1410.1872552975947
1785,2024-12-09,B,B1,36,0.0787,25000,43030,4.4,2,0,14,0,14160,66.7,30,8,MORTGAGE,debt_consolidation,Individual,0,-0.343186505084371,2024,0.35,25500.0,0.0787,0.1151264012526967,0.22033478495913333,0.1551264012526967,0.32033478495913337,1,1,0,0,423.09099048484705,809.7331402030765
1789,2021-05-29,E,E1,36,0.1596,25000,26748,3.1,0,1,10,0,4325,27.6,16,6,MORTGAGE,debt_consolidation,Individual,0,0.6214170320520574,2021,0.65,25500.0,0.1596,0.1465832424666995,0.2805384938301127,0.1865832424666995,0.38053849383011273,1,1,0,0,730.9228882703468,1398.877543781324
1790,2025-04-08,C,C4,36,0.1056,35000,42546,10.69,0,0,10,0,14384,19.0,25,2,RENT,home_improvement,Individual,0,-0.8429740314437861,2025,0.45,35700.0,0.1056,0.1168662875707862,0.22366466823159084,0.1568662875707862,0.32366466823159085,1,1,0,0,743.0344180398048,1422.057207857006
1791,2022-12-20,E,E5,60,0.1482,15000,190699,18.56,1,1,15,0,3294,37.4,29,3,MORTGAGE,debt_consolidation,Individual,0,-0.8727567460253252,2022,0.65,15300.0,0.1482,0.14801020604175308,0.28326948957941817,0.1880102060417531,0.3832694895794182,1,1,0,0,442.9079504816029,847.6598500795105
1792,2027-01-28,D,D3,36,0.1236,25000,54023,7.11,0,1,1,1,30045,83.8,8,8,RENT,debt_consolidation,Individual,0,1.2449080842752047,2027,0.55,25500.0,0.1236,0.15170836559442763,0.29034721615574527,0.19170836559442764,0.3903472161557453,1,1,0,0,638.2890156380066,1221.5901085423952
1795,2021-06-28,D,D1,36,0.1305,20000,69399,19.39,0,0,13,0,56188,49.5,23,1,MORTGAGE,debt_consolidation,Individual,0,-1.0279611873440095,2021,0.55,20400.0,0.1305,0.14576908907178301,0.2789803254930436,0.18576908907178302,0.3789803254930436,1,1,0,0,507.5145779537297,971.3073124870307
1797,2028-04-22,C,C1,36,0.1022,35000,91467,22.75,0,0,12,0,20420,28.2,31,9,RENT,home_improvement,Individual,0,1.3584580238150448,2028,0.45,35700.0,0.1022,0.13804713160756554,0.2642016490224101,0.17804713160756555,0.36420164902241015,1,1,0,0,745.3264857419779,1426.4438840561654
1799,2021-06-28,C,C3,60,0.0991,15000,130811,17.46,1,3,11,0,7067,54.2,21,8,MORTGAGE,other,Individual,0,-1.0279611873440095,2021,0.45,15300.0,0.0991,0.16574664162808803,0.3172143856096421,0.20574664162808803,0.4172143856096421,1,1,0,0,320.32657339829007,613.0573517319517
1800,2022-02-23,B,B2,36,0.0823,15000,101744,22.1,0,1,16,0,4601,49.2,17,2,MORTGAGE,home_improvement,Individual,0,0.8825109315789375,2022,0.35,15300.0,0.0823,0.10977964075165779,0.21010188171187055,0.14977964075165778,0.3101018817118706,1,1,0,0,253.0102105346047,484.22385937562154
1802,2021-05-29,C,C2,36,0.092,15000,60574,22.48,1,2,11,0,7172,75.1,18,4,MORTGAGE,debt_consolidation,Individual,0,0.6214170320520574,2021,0.45,15300.0,0.092,0.11754914841094784,0.22497156217370046,0.15754914841094783,0.3249715621737005,1,1,0,0,322.4092828040848,617.0433473338719
1803,2021-02-28,D,D1,60,0.1261,20000,90446,31.14,0,1,5,0,20111,13.4,33,2,RENT,home_improvement,Individual,0,1.3797391395716763,2021,0.55,20400.0,0.1261,0.1189078288922221,0.22757187425166286,0.1589078288922221,0.3275718742516629,1,1,0,0,509.4975849184721,975.1024924665555
1808,2021-07-28,E,E5,60,0.1505,25000,47490,11.08,1,0,15,0,11279,94.6,26,6,MORTGAGE,debt_consolidation,Individual,0,-1.0840362883307137,2021,0.65,25500.0,0.1505,0.15347005860366633,0.29371883418715256,0.19347005860366634,0.3937188341871526,1,1,0,0,736.7041992510161,1409.942111924227
1810,2028-02-22,D,D1,36,0.1257,35000,116081,21.34,1,1,11,0,2973,36.7,16,8,MORTGAGE,small_business,Individual,0,2.816312336426735,2028,0.55,35700.0,0.1257,0.1393778537241758,0.2667484529545518,0.1793778537241758,0.36674845295455183,1,1,0,0,891.9375971921561,1707.035714969823
1812,2023-11-15,A,A5,36,0.0476,15000,207065,24.04,0,2,13,0,5320,47.2,27,7,MORTGAGE,debt_consolidation,Individual,0,-0.07840996113181573,2023,0.3,15300.0,0.0476,0.08623376889066671,0.16503858991506165,0.1262337688906667,0.2650385899150617,1,1,0,0,224.04921523613376,428.7968278532443
1813,2024-03-14,D,D2,60,0.1341,35000,47512,34.87,0,1,10,0,8735,78.7,32,10,OWN,debt_consolidation,Individual,0,0.36555810037088204,2024,0.55,35700.0,0.1341,0.16511444366832786,0.3160044528748421,0.20511444366832787,0.4160044528748421,1,1,0,0,885.3312345994268,1694.3921209254293
1814,2021-09-26,D,D4,36,0.128,20000,70092,20.91,1,2,6,0,56807,0.0,24,3,OWN,debt_consolidation,Individual,0,0.3617257774242203,2021,0.55,20400.0,0.128,0.11395188617171324,0.2180869380275531,0.15395188617171324,0.3180869380275531,1,1,0,0,508.63938863181863,973.460032594493
1815,2027-01-28,C,C4,36,0.1061,35000,77070,15.69,0,0,14,0,17705,73.0,19,2,MORTGAGE,other,Individual,0,1.2449080842752047,2027,0.45,35700.0,0.1061,0.10397354790722461,0.19898988477275856,0.1439735479072246,0.29898988477275856,1,1,0,0,742.6985377314962,1421.4143829732443
1822,2025-06-07,E,E3,36,0.1586,20000,120530,29.12,0,1,9,0,11760,33.8,11,4,RENT,other,Individual,0,-0.019826101031090282,2025,0.65,20400.0,0.1586,0.10911431466610913,0.20882854667844675,0.14911431466610914,0.3088285466784467,1,1,0,0,585.2430044800925,1120.0679439108048
1824,2026-12-29,A,A2,36,0.0511,25000,34154,17.11,2,2,10,0,8447,61.4,16,5,MORTGAGE,debt_consolidation,Individual,1,1.1147844605511497,2026,0.3,25500.0,0.0511,0.090707738718958,0.17360110180897984,0.130707738718958,0.27360110180897984,2,2,0,0,1710.3550212633377,3293.1757569704478
1825,2025-08-06,B,B5,60,0.0739,10000,98575,18.0,0,1,16,0,11834,38.0,27,6,RENT,debt_consolidation,Individual,0,-0.48320572221742286,2025,0.35,10200.0,0.0739,0.1185481313693443,0.22688346676657478,0.15854813136934431,0.32688346676657476,1,1,0,0,169.99283040730216,325.3409585015582
1826,2027-04-28,A,A2,36,0.0477,20000,31909,26.79,0,3,12,0,14255,61.3,2,8,RENT,debt_consolidation,Individual,0,0.09979918103131524,2027,0.3,20400.0,0.0477,0.10034454983816371,0.19204452297508912,0.14034454983816372,0.2920445229750891,1,1,0,0,298.7037738301342,571.674533879366
1828,2028-06-21,B,B5,36,0.0728,15000,121447,20.44,0,1,8,0,26511,33.0,20,3,RENT,other,Individual,0,1.1985186560321777,2028,0.35,15300.0,0.0728,0.11694389297847423,0.2238131934232806,0.15694389297847422,0.32381319342328063,1,1,0,0,255.2506999082799,488.51182233616254
1829,2023-05-19,C,C4,36,0.0985,35000,57550,26.23,0,1,17,0,3058,67.9,23,10,RENT,credit_card,Individual,0,-1.3658245835329421,2023,0.45,35700.0,0.0985,0.18608845904868135,0.35614559442252414,0.22608845904868136,0.4561455944225241,1,1,0,0,747.8369163266345,1431.2484742892177
1830,2028-06-21,D,D1,36,0.1217,15000,55179,5.74,1,1,14,0,10284,81.9,22,5,RENT,other,Individual,0,1.1985186560321777,2028,0.55,15300.0,0.1217,0.15226196934890004,0.29140673128752215,0.19226196934890005,0.3914067312875221,1,1,0,0,383.62211177901276,734.195584893413
1832,2028-01-23,B,B5,60,0.0745,20000,36225,19.99,0,2,11,0,11520,2.4,35,4,RENT,credit_card,Individual,0,1.249453603622789,2028,0.35,20400.0,0.0745,0.10564380224660892,0.2021865028090292,0.14564380224660892,0.3021865028090292,1,1,0,0,339.79581307473575,650.3185767051157
1833,2023-01-19,B,B1,60,0.0694,15000,32433,17.55,0,0,9,0,50612,46.6,26,4,RENT,medical,Individual,0,-1.9948395105550283,2023,0.35,15300.0,0.0694,0.1084660313404393,0.20758782894906574,0.14846603134043931,0.3075878289490658,1,1,0,0,256.06223196334645,490.0649738191838
1835,2020-08-02,C,C3,36,0.103,15000,73900,19.21,0,1,11,0,3159,14.3,26,4,MORTGAGE,other,Individual,0,0.3172559742184534,2020,0.45,15300.0,0.103,0.10169156983473367,0.19462251862205146,0.14169156983473366,0.29462251862205147,1,1,0,0,319.19395904085275,610.8896965445042
1837,2027-11-24,E,E5,36,0.1501,25000,54778,42.55,0,2,9,0,8606,26.2,32,8,MORTGAGE,credit_card,Individual,0,1.39696941039572,2027,0.65,25500.0,0.1501,0.11330302356119872,0.2168451116332586,0.1533030235611987,0.31684511163325857,1,1,0,0,736.9604219096548,1410.4324839308088
1840,2022-07-23,B,B4,36,0.0725,25000,77428,13.23,1,1,7,0,11288,44.8,26,4,RENT,debt_consolidation,Joint App,1,-0.26970071424568565,2022,0.35,25500.0,0.0725,0.12232310042129121,0.23410819528442744,0.16232310042129122,0.3341081952844275,3,3,0,0,2420.1573815208053,4659.19815982156
1841,2020-10-31,B,B5,36,0.0704,35000,102682,9.39,0,1,11,0,1532,40.8,15,6,RENT,debt_consolidation,Individual,0,0.7011391467379748,2020,0.35,35700.0,0.0704,0.11441679121236147,0.21897669703194345,0.15441679121236146,0.3189766970319434,1,1,0,0,596.9203587541165,1142.4166607547477
1843,2026-03-04,B,B1,36,0.0715,25000,116499,19.03,0,2,12,0,3638,49.9,8,3,RENT,debt_consolidation,Individual,1,0.6174271895642681,2026,0.35,25500.0,0.0715,0.11296010887284416,0.21618882399379621,0.15296010887284417,0.3161888239937962,2,2,0,0,1887.3996429144781,3633.5760464518016
1844,2026-08-01,C,C5,36,0.1045,20000,93569,4.96,0,1,5,0,7819,29.3,12,7,RENT,debt_consolidation,Individual,1,1.3929013810765971,2026,0.45,20400.0,0.1045,0.10486041480477305,0.20068721592384525,0.14486041480477305,0.3006872159238453,2,2,0,0,1780.7836535787906,3427.6055626271227
1845,2025-03-09,C,C3,36,0.0979,20000,36515,22.32,1,2,4,0,661,3.7,31,7,MORTGAGE,credit_card,Individual,0,-1.2410275949959866,2025,0.45,20400.0,0.0979,0.13802883882165023,0.26416663935471363,0.17802883882165024,0.3641666393547136,1,1,0,0,427.5689186289712,818.3032277239433
1846,2023-05-19,E,E1,60,0.1483,20000,60026,27.74,0,0,5,0,6647,72.1,36,5,MORTGAGE,other,Individual,0,-1.3658245835329421,2023,0.65,20400.0,0.1483,0.15264744189244522,0.2921444683232109,0.19264744189244523,0.3921444683232109,1,1,0,0,590.4925063055259,1130.1147085387606
1847,2020-07-03,F,F1,36,0.1732,15000,50793,0.0,0,3,15,0,18572,15.3,39,5,MORTGAGE,other,Individual,0,0.37947831750372485,2020,0.75,15300.0,0.1732,0.1107368487547051,0.21193383526220924,0.1507368487547051,0.31193383526220925,1,1,0,0,500.1575986220886,957.2271498019493
1848,2022-05-24,B,B2,60,0.0812,25000,98373,9.9,0,0,19,0,5249,40.0,17,4,RENT,medical,Individual,0,-0.8952212737132944,2022,0.35,25500.0,0.0812,0.10538776272644157,0.20169648130220483,0.14538776272644158,0.30169648130220483,1,1,0,0,422.11270018128425,807.8608382695696
1849,2022-02-23,A,A4,60,0.0454,15000,83785,29.05,0,0,8,1,1353,55.7,21,2,MORTGAGE,home_improvement,Individual,0,0.8825109315789375,2022,0.3,15300.0,0.0454,0.09660947628426172,0.18489614849842004,0.13660947628426173,0.28489614849842004,1,1,0,0,224.5207173152609,429.6992126067139
1853,2021-02-28,A,A5,36,0.0512,20000,46649,12.65,0,1,10,0,12441,50.5,26,8,OWN,home_improvement,Individual,0,1.3797391395716763,2021,0.3,20400.0,0.0512,0.08975336216361865,0.17177456722783563,0.12975336216361866,0.27177456722783566,1,1,0,0,297.70923120417774,569.7711274214344
1856,2026-08-31,E,E1,36,0.1499,15000,88096,18.15,1,2,7,0,7649,11.6,32,0,MORTGAGE,home_improvement,Individual,0,0.8443061635429892,2026,0.65,15300.0,0.1499,0.12203313940053584,0.233553253077779,0.16203313940053585,0.333553253077779,1,1,0,0,442.25316005128843,846.4066787210141
