loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z
550,2024-04-13,B,B4,60,0.0761,15000,33609,12.65,0,3,14,0,5189,47.2,15,6,RENT,debt_consolidation,Individual,0,-0.7945806660950429
551,2026-01-03,A,A2,36,0.0497,20000,23371,22.66,0,2,4,0,7195,18.0,18,3,MORTGAGE,debt_consolidation,Individual,0,1.1131257793729337
552,2020-05-04,D,D3,36,0.1194,20000,46394,12.16,0,1,16,1,15306,0.0,32,4,MORTGAGE,credit_card,Individual,0,-0.2714797571424855
553,2026-05-03,A,A2,36,0.0526,15000,232448,20.81,1,2,10,1,10119,65.7,29,6,MORTGAGE,home_improvement,Individual,0,1.4025270543896295
554,2019-05-10,D,D5,36,0.1241,15000,74894,7.68,0,1,1,0,10262,70.2,21,7,MORTGAGE,debt_consolidation,Individual,1,-0.20674311203968995
555,2028-06-21,B,B4,36,0.069,35000,116081,10.59,0,1,11,0,7294,15.0,31,4,MORTGAGE,debt_consolidation,Individual,0,1.1985186560321777
556,2021-11-25,D,D4,60,0.1279,20000,29795,1.96,0,2,6,0,42429,12.1,28,7,RENT,home_improvement,Individual,0,-0.13446258183354565
557,2025-01-08,D,D3,36,0.1229,20000,54353,0.0,0,1,15,1,11239,15.7,20,2,RENT,credit_card,Individual,1,-0.9160160250115243
558,2026-12-29,D,D3,60,0.1261,25000,99758,13.72,0,1,12,0,24966,29.0,31,6,MORTGAGE,small_business,Individual,0,1.1147844605511497
559,2025-11-04,A,A5,60,0.0494,25000,35667,22.05,1,2,15,0,70962,21.1,33,5,MORTGAGE,credit_card,Individual,0,1.2003611313641296
560,2026-08-31,D,D4,60,0.1295,15000,62752,16.97,0,2,15,0,20956,46.9,32,0,MORTGAGE,debt_consolidation,Individual,0,0.8443061635429892
561,2022-04-24,G,G5,36,0.2011,20000,40065,28.44,0,0,9,0,10809,47.7,26,4,OWN,home_improvement,Individual,0,-1.3985992399883989
562,2015-07-30,B,B1,36,0.0706,20000,102404,14.46,0,3,11,0,1270,44.7,26,8,RENT,other,Individual,0,-0.4948050089808375
563,2021-09-26,B,B5,60,0.0766,20000,80928,0.0,0,2,15,0,5312,30.3,14,1,RENT,debt_consolidation,Individual,0,0.3617257774242203
564,2017-06-19,E,E5,36,0.1518,25000,94655,21.1,0,1,11,0,66707,20.5,4,5,RENT,debt_consolidation,Individual,0,-1.2726965538794663
565,2027-02-27,A,A4,36,0.0526,10000,104949,8.29,0,2,7,0,11136,6.2,24,7,RENT,small_business,Joint App,0,0.4791662089923643
566,2018-03-16,D,D5,36,0.1302,20000,57349,19.13,0,2,16,0,2108,28.8,19,7,RENT,home_improvement,Individual,0,-1.0869171475369148
567,2018-02-14,D,D3,36,0.1219,15000,112861,0.0,1,0,11,2,6463,58.8,18,5,MORTGAGE,small_business,Individual,1,-1.5909329188972725
568,2018-05-15,A,A2,36,0.0533,20000,46991,15.52,0,2,7,1,2458,2.4,9,3,MORTGAGE,home_improvement,Individual,0,-0.6871464416309019
569,2023-10-16,C,C4,36,0.0914,15000,91701,24.32,0,1,18,0,5062,41.2,28,7,RENT,credit_card,Individual,0,0.2800633672575088
570,2022-10-21,C,C4,36,0.0994,25000,21985,23.22,0,2,3,0,5348,16.5,20,4,MORTGAGE,other,Individual,0,-1.0135474230746537
571,2027-12-24,B,B1,36,0.0736,20000,43115,15.74,0,2,8,0,4452,10.4,12,1,OWN,small_business,Joint App,0,2.264407738002293
572,2020-09-01,E,E2,60,0.1572,15000,232311,17.54,0,0,8,0,8643,67.1,15,4,MORTGAGE,credit_card,Individual,0,0.8193905637940778
573,2018-11-11,A,A2,60,0.0492,25000,90960,13.53,0,3,14,0,1037,73.8,12,0,MORTGAGE,credit_card,Individual,0,-0.10111742911662802
574,2015-08-29,B,B3,60,0.078,10000,90978,15.32,0,0,9,0,15504,55.5,19,5,MORTGAGE,debt_consolidation,Joint App,0,-0.2826917674639145
575,2015-01-31,E,E1,36,0.1412,20000,41315,23.64,0,1,8,0,33537,13.3,21,4,RENT,credit_card,Individual,0,0.13432622866946803
576,2020-02-04,B,B4,60,0.0732,20000,35608,11.25,1,3,15,0,1270,64.0,26,1,MORTGAGE,credit_card,Joint App,0,-0.2648545378765655
577,2027-08-26,E,E1,36,0.1458,10000,56204,12.13,1,1,14,0,23161,61.6,5,10,MORTGAGE,credit_card,Individual,0,0.88949549604
578,2022-02-23,A,A5,36,0.0624,15000,62643,3.78,0,3,9,1,15403,93.1,23,1,OWN,other,Individual,0,0.8825109315789375
579,2027-03-29,C,C4,36,0.0967,10000,186297,23.82,0,2,11,0,11523,29.8,8,6,MORTGAGE,other,Individual,0,0.27590919321032803
580,2016-04-25,A,A2,60,0.0504,25000,113841,15.12,1,1,6,0,8394,52.5,18,4,RENT,small_business,Individual,0,-0.43730334634110984
581,2016-03-26,D,D2,36,0.1256,25000,69013,6.63,0,2,10,0,10022,20.9,25,3,MORTGAGE,debt_consolidation,Individual,0,-0.5648920355292593
582,2026-06-02,D,D4,60,0.1171,10000,67392,25.4,0,3,10,0,19027,0.0,19,3,RENT,credit_card,Individual,0,1.1963120653821235
583,2016-05-25,E,E1,60,0.1474,15000,98628,17.09,2,1,5,0,9956,0.0,3,2,MORTGAGE,home_improvement,Individual,0,-0.6887349229081888
584,2015-08-29,G,G4,60,0.202,35000,31470,10.83,0,2,4,0,118063,44.7,17,6,MORTGAGE,debt_consolidation,Individual,1,-0.2826917674639145
585,2020-07-03,D,D3,36,0.1254,15000,22593,25.54,0,0,9,0,4243,24.7,36,9,MORTGAGE,debt_consolidation,Individual,0,0.37947831750372485
586,2027-08-26,D,D2,36,0.1135,20000,97831,14.44,0,1,15,0,41462,56.3,31,10,MORTGAGE,home_improvement,Individual,0,0.88949549604
587,2024-06-12,C,C5,36,0.0972,25000,67626,3.39,0,1,13,0,7039,59.4,43,6,MORTGAGE,medical,Individual,0,-0.5405775159162597
588,2016-04-25,F,F4,36,0.1801,10000,31586,26.14,1,1,8,0,5387,43.8,22,2,OWN,home_improvement,Individual,0,-0.43730334634110984
589,2026-06-02,C,C1,60,0.1029,35000,20536,9.95,0,2,21,0,21917,4.6,15,6,RENT,debt_consolidation,Individual,0,1.1963120653821235
590,2026-07-02,E,E4,60,0.1561,10000,106273,44.69,1,0,6,0,5885,18.7,18,5,MORTGAGE,other,Individual,0,1.4657484609573224
591,2025-12-04,B,B3,36,0.0701,25000,48790,13.5,0,2,13,1,45605,49.3,23,6,RENT,home_improvement,Individual,0,1.0705250345671091
592,2027-04-28,C,C4,60,0.1064,20000,81006,0.0,0,1,8,0,3790,51.8,19,0,MORTGAGE,home_improvement,Individual,1,0.09979918103131524
593,2018-04-15,D,D3,36,0.1248,15000,56222,33.3,0,2,15,0,28477,52.2,28,0,MORTGAGE,other,Individual,0,-0.6269980670154784
594,2028-05-22,B,B5,36,0.083,20000,63787,17.0,0,2,10,0,14606,65.1,26,8,RENT,debt_consolidation,Individual,0,0.6584429562505255
595,2019-05-10,B,B5,36,0.075,35000,46929,19.81,0,1,10,0,6789,37.4,9,4,MORTGAGE,small_business,Individual,0,-0.20674311203968995
596,2025-12-04,G,G1,36,0.1898,20000,62321,20.95,2,0,14,0,2995,48.7,29,3,MORTGAGE,medical,Individual,0,1.0705250345671091
597,2022-11-20,B,B3,60,0.0792,10000,89280,5.26,1,0,10,0,2984,57.4,23,5,MORTGAGE,credit_card,Individual,0,-1.1200801846028845
598,2025-09-05,B,B2,36,0.0728,35000,55853,0.0,0,2,13,1,3420,67.6,36,0,MORTGAGE,home_improvement,Individual,1,-0.5620585017578206
599,2023-07-18,B,B3,36,0.0731,15000,54127,35.09,0,3,10,0,24218,43.1,31,9,RENT,credit_card,Individual,0,0.13155948665863537
600,2023-10-16,B,B1,36,0.0677,10000,90788,3.44,0,1,1,0,8374,42.2,32,1,MORTGAGE,credit_card,Individual,0,0.2800633672575088
601,2023-05-19,C,C3,36,0.1081,10000,94177,32.25,0,3,19,0,17627,51.1,21,0,RENT,credit_card,Individual,0,-1.3658245835329421
602,2025-09-05,F,F1,36,0.1724,25000,34770,22.25,1,0,13,0,9322,44.6,10,8,RENT,debt_consolidation,Individual,0,-0.5620585017578206
603,2025-02-07,G,G4,36,0.2079,15000,63974,19.09,0,0,9,0,2668,36.6,33,10,RENT,home_improvement,Individual,1,-1.1975815924567694
604,2016-10-22,C,C3,60,0.0978,15000,48731,13.3,0,0,16,0,11414,27.6,28,1,MORTGAGE,debt_consolidation,Individual,0,-0.042347293196154545
605,2026-04-03,D,D5,36,0.1204,35000,65492,38.29,0,1,7,0,14777,0.5,37,6,MORTGAGE,credit_card,Individual,0,1.0065396195877447
606,2022-04-24,B,B5,36,0.0816,20000,143032,11.28,1,0,7,0,1392,56.8,17,10,MORTGAGE,debt_consolidation,Individual,0,-1.3985992399883989
607,2019-05-10,E,E4,36,0.1496,15000,79187,11.53,0,1,5,0,4411,55.0,25,0,MORTGAGE,debt_consolidation,Individual,0,-0.20674311203968995
608,2021-12-25,B,B3,36,0.0747,20000,213731,23.57,1,1,10,1,3545,50.0,22,5,MORTGAGE,small_business,Individual,0,-0.12032283856609985
609,2028-03-23,A,A4,60,0.0436,15000,73344,11.46,1,3,8,1,2281,53.7,16,8,MORTGAGE,home_improvement,Individual,0,2.3135719586995656
610,2026-09-30,G,G4,36,0.1977,20000,59313,8.41,2,2,9,0,9247,39.3,7,3,RENT,debt_consolidation,Individual,0,0.1022325365530995
611,2026-06-02,E,E1,36,0.1521,20000,64300,17.0,0,1,5,0,10533,90.2,19,8,MORTGAGE,home_improvement,Individual,0,1.1963120653821235
612,2021-04-29,B,B2,36,0.0685,20000,70304,23.71,0,0,8,0,29747,65.6,14,6,RENT,debt_consolidation,Individual,0,0.1782951632709815
613,2025-09-05,D,D5,36,0.1223,25000,77630,34.44,0,1,12,0,17926,92.0,33,1,MORTGAGE,debt_consolidation,Individual,0,-0.5620585017578206
614,2020-04-04,C,C2,36,0.0979,20000,37667,36.27,0,1,16,0,5896,27.0,25,1,MORTGAGE,debt_consolidation,Individual,0,-0.4636820525727293
615,2024-05-13,B,B1,60,0.0753,15000,57176,1.41,0,0,11,0,5908,42.1,17,3,RENT,debt_consolidation,Individual,0,-0.6161909720070077
616,2023-09-16,B,B5,36,0.0824,20000,43639,26.91,0,0,9,0,47085,42.1,32,3,MORTGAGE,debt_consolidation,Individual,0,-0.5285882803870269
617,2018-05-15,A,A5,36,0.0485,25000,114511,8.67,1,0,13,0,13275,79.8,30,5,RENT,other,Individual,0,-0.6871464416309019
618,2018-08-13,C,C4,36,0.0965,25000,22539,9.12,0,1,15,0,25251,0.0,23,10,MORTGAGE,home_improvement,Individual,1,-0.7607361323970863
619,2015-10-28,C,C4,60,0.1137,25000,70858,12.67,0,4,15,0,1948,58.9,22,3,MORTGAGE,credit_card,Individual,0,0.14886943926790308
620,2016-11-21,C,C2,36,0.0978,35000,28202,12.1,0,2,13,0,1640,49.0,13,5,RENT,debt_consolidation,Individual,0,-0.8962315729269292
621,2020-11-30,B,B2,60,0.074,25000,82443,7.9,0,1,7,0,5287,71.1,24,10,MORTGAGE,debt_consolidation,Individual,0,0.5577506947332821
622,2021-06-28,F,F5,36,0.1732,35000,52195,0.0,0,2,10,0,21260,31.0,20,7,RENT,credit_card,Individual,0,-1.0279611873440095
623,2017-03-21,C,C5,36,0.0986,20000,23930,30.55,0,3,11,0,39297,1.6,32,5,MORTGAGE,debt_consolidation,Individual,0,-0.3391072923007621
624,2020-09-01,F,F3,36,0.1754,15000,109138,25.62,1,0,1,1,3729,92.3,26,4,MORTGAGE,credit_card,Individual,0,0.8193905637940778
625,2023-03-20,A,A2,36,0.0546,20000,20000,17.39,0,3,11,0,13560,44.7,19,0,MORTGAGE,home_improvement,Individual,0,-1.07211058385116
626,2018-02-14,C,C1,36,0.102,15000,63886,8.83,1,0,17,0,12098,68.9,33,4,RENT,debt_consolidation,Individual,1,-1.5909329188972725
627,2019-08-08,E,E1,36,0.1554,10000,95063,28.66,1,1,8,0,2499,37.3,17,10,MORTGAGE,medical,Individual,1,-0.6837847269768917
628,2020-01-05,B,B3,36,0.0802,20000,138599,16.97,0,2,3,0,3414,73.5,18,2,MORTGAGE,credit_card,Individual,1,0.4386741688129359
629,2021-11-25,B,B3,60,0.076,20000,26810,12.36,1,0,8,0,7168,64.4,23,8,RENT,other,Individual,0,-0.13446258183354565
630,2020-01-05,B,B4,36,0.0769,25000,48938,2.74,1,4,8,0,2231,75.6,28,2,RENT,credit_card,Individual,0,0.4386741688129359
631,2025-02-07,B,B5,36,0.0805,20000,117965,22.38,0,1,15,0,100839,36.8,26,7,OWN,debt_consolidation,Individual,0,-1.1975815924567694
632,2019-06-09,C,C2,36,0.0944,10000,122433,14.53,0,0,21,0,2769,78.9,38,8,RENT,debt_consolidation,Individual,1,0.019416890662816377
633,2020-11-30,B,B1,36,0.0875,35000,131472,19.89,0,1,11,0,5065,58.3,27,3,RENT,debt_consolidation,Individual,0,0.5577506947332821
634,2020-03-05,B,B5,36,0.0724,20000,265936,19.06,0,1,7,0,11539,0.0,6,3,RENT,small_business,Individual,0,-0.5106418161612168
635,2017-06-19,C,C4,36,0.0982,15000,49136,23.26,0,3,6,0,10190,79.2,24,6,MORTGAGE,other,Individual,1,-1.2726965538794663
636,2024-05-13,A,A3,36,0.0439,15000,79773,19.5,0,0,15,0,14824,59.5,23,7,RENT,other,Individual,0,-0.6161909720070077
637,2018-03-16,B,B1,36,0.0691,15000,53740,14.8,0,0,13,0,2906,37.7,14,7,MORTGAGE,small_business,Individual,0,-1.0869171475369148
638,2019-01-10,D,D3,36,0.1299,35000,21934,22.54,0,1,15,0,2061,41.8,20,5,MORTGAGE,credit_card,Joint App,1,0.4868647868918664
639,2025-11-04,A,A4,36,0.0614,15000,61860,26.1,0,2,8,0,8839,19.9,10,1,RENT,home_improvement,Individual,0,1.2003611313641296
640,2027-12-24,B,B5,36,0.0722,35000,21703,31.46,0,1,17,0,3228,48.8,24,4,RENT,home_improvement,Individual,0,2.264407738002293
641,2024-03-14,B,B3,36,0.0767,15000,48809,7.46,0,2,11,0,3857,59.0,21,1,MORTGAGE,other,Individual,0,0.36555810037088204
642,2027-07-27,A,A3,60,0.0511,25000,28988,27.56,0,1,8,0,3587,48.0,13,6,RENT,debt_consolidation,Individual,0,0.534929239614959
643,2026-08-31,C,C2,36,0.105,10000,82744,3.26,0,4,2,0,3582,50.9,17,1,OWN,debt_consolidation,Joint App,0,0.8443061635429892
644,2021-07-28,A,A3,36,0.0611,20000,42359,26.68,0,2,8,0,1872,31.4,33,2,RENT,debt_consolidation,Individual,0,-1.0840362883307137
645,2025-07-07,B,B1,36,0.0826,20000,24349,12.23,0,1,8,1,2745,22.1,23,4,RENT,small_business,Individual,0,-1.074416383347664
646,2019-06-09,G,G1,36,0.1988,20000,104637,25.12,0,1,6,0,5544,45.9,19,9,RENT,small_business,Individual,0,0.019416890662816377
647,2021-03-30,F,F4,36,0.1776,35000,46633,30.98,0,0,12,0,24834,51.6,15,1,MORTGAGE,credit_card,Individual,1,0.9199964836208514
648,2022-04-24,B,B2,36,0.0781,25000,51250,19.61,0,1,8,0,60953,34.8,27,2,OWN,debt_consolidation,Individual,1,-1.3985992399883989
649,2028-02-22,B,B5,36,0.0749,15000,37963,17.57,0,2,7,0,20172,56.9,29,3,MORTGAGE,credit_card,Individual,0,2.816312336426735
650,2026-08-01,C,C2,36,0.0945,25000,122288,17.11,0,2,7,1,10182,66.7,28,6,MORTGAGE,debt_consolidation,Individual,0,1.3929013810765971
651,2021-08-27,E,E5,36,0.146,15000,75427,13.76,0,1,5,0,22225,69.4,28,2,RENT,debt_consolidation,Individual,0,0.434114754291831
652,2023-11-15,E,E1,60,0.1557,35000,46394,28.12,1,1,8,0,6843,32.9,31,1,RENT,home_improvement,Individual,1,-0.07840996113181573
653,2017-09-17,A,A1,36,0.0563,20000,22684,17.03,1,0,8,0,10337,3.6,19,2,MORTGAGE,credit_card,Individual,0,-0.9263837757870595
654,2026-01-03,A,A3,60,0.049,15000,258588,0.0,1,1,10,0,16407,55.9,15,6,RENT,debt_consolidation,Individual,0,1.1131257793729337
655,2022-07-23,B,B5,36,0.0763,15000,193067,25.96,0,2,12,0,13754,37.9,25,0,RENT,home_improvement,Individual,1,-0.26970071424568565
656,2022-03-25,E,E1,36,0.156,15000,143752,25.48,0,1,17,0,20835,45.7,23,8,MORTGAGE,home_improvement,Individual,0,0.15046345682195328
657,2025-06-07,E,E3,36,0.1415,35000,44152,18.39,1,0,15,0,15765,33.0,20,7,RENT,other,Individual,0,-0.019826101031090282
658,2023-08-17,A,A2,36,0.0478,20000,49346,10.91,0,2,4,0,3839,85.9,22,6,RENT,debt_consolidation,Individual,0,-0.15072524015949562
659,2015-12-27,C,C4,36,0.1101,15000,81024,7.56,0,1,14,0,15214,34.7,40,6,MORTGAGE,debt_consolidation,Individual,0,0.44328156049155576
660,2018-12-11,A,A3,36,0.0515,25000,39756,10.93,0,1,15,0,3783,91.9,25,5,RENT,credit_card,Individual,0,0.17831549917173733
661,2017-05-20,D,D4,36,0.1194,15000,37721,19.79,1,2,14,0,16632,64.5,28,2,RENT,small_business,Individual,1,-0.1810767626777644
662,2025-01-08,F,F2,36,0.1756,10000,144979,1.41,1,2,9,0,5311,71.4,9,3,MORTGAGE,other,Individual,1,-0.9160160250115243
663,2015-05-31,C,C2,36,0.1051,25000,63058,21.82,0,3,16,0,2198,41.8,32,3,RENT,other,Individual,0,-1.4554384943306125
664,2017-09-17,A,A4,36,0.0373,10000,35109,18.65,1,1,7,0,1972,24.2,22,0,OWN,other,Individual,0,-0.9263837757870595
665,2023-02-18,C,C2,36,0.1009,25000,109766,29.59,1,2,15,0,69269,62.6,23,9,RENT,debt_consolidation,Individual,0,-1.8820712785372882
666,2024-07-12,B,B4,36,0.0731,20000,47405,24.31,0,2,15,0,2798,53.6,20,1,MORTGAGE,other,Individual,0,-0.775574809435447
667,2021-11-25,E,E1,60,0.1418,15000,21883,11.49,0,0,12,0,20632,32.5,11,3,MORTGAGE,other,Individual,0,-0.13446258183354565
668,2026-09-30,B,B2,36,0.0754,20000,34821,2.78,0,2,3,1,15720,62.8,8,4,MORTGAGE,medical,Individual,0,0.1022325365530995
669,2027-07-27,E,E1,36,0.1493,15000,48926,10.61,2,2,11,0,20106,59.7,14,5,RENT,credit_card,Individual,0,0.534929239614959
670,2016-10-22,B,B1,60,0.0749,20000,73358,30.43,3,2,14,0,2920,2.0,53,3,RENT,debt_consolidation,Individual,0,-0.042347293196154545
671,2028-01-23,A,A2,36,0.0483,20000,71438,20.65,0,1,11,0,5260,60.5,35,2,MORTGAGE,debt_consolidation,Individual,0,1.249453603622789
672,2023-05-19,B,B3,36,0.0699,25000,127697,23.38,1,3,10,0,3022,69.2,23,7,MORTGAGE,other,Individual,0,-1.3658245835329421
673,2023-09-16,A,A1,60,0.0427,20000,57055,12.34,0,0,9,0,21409,7.0,25,10,MORTGAGE,debt_consolidation,Individual,0,-0.5285882803870269
674,2016-03-26,B,B1,36,0.0715,25000,50313,22.36,1,0,8,1,35166,93.9,35,10,MORTGAGE,credit_card,Individual,0,-0.5648920355292593
675,2023-06-18,D,D5,36,0.1293,10000,128916,4.32,0,2,10,1,7627,80.1,24,5,RENT,credit_card,Individual,0,-0.5140983522069653
676,2024-12-09,A,A3,60,0.0512,35000,111349,26.42,0,0,15,0,68130,2.1,4,0,RENT,debt_consolidation,Individual,0,-0.343186505084371
677,2022-11-20,A,A4,36,0.0497,15000,57799,7.6,0,0,8,0,10364,36.1,33,0,MORTGAGE,home_improvement,Individual,0,-1.1200801846028845
678,2016-02-25,A,A4,60,0.0448,25000,76325,0.23,1,1,12,0,6489,22.7,22,7,MORTGAGE,debt_consolidation,Individual,0,-0.15705998399462762
679,2022-02-23,A,A1,36,0.0481,20000,50046,38.36,0,1,1,0,8802,15.4,24,5,MORTGAGE,other,Individual,0,0.8825109315789375
680,2027-10-25,E,E4,36,0.1537,15000,34301,19.21,0,2,8,1,12944,52.9,21,5,OWN,debt_consolidation,Individual,0,1.4018788803237672
681,2024-11-09,F,F5,60,0.1775,20000,217645,18.96,0,2,13,1,1819,48.7,20,5,OWN,home_improvement,Individual,0,-0.6415751161587422
682,2016-10-22,A,A3,36,0.0476,35000,48247,1.17,0,0,15,0,10363,22.3,29,2,RENT,debt_consolidation,Individual,0,-0.042347293196154545
683,2028-02-22,D,D5,36,0.1119,25000,76449,23.6,0,3,6,0,6794,25.2,23,4,MORTGAGE,debt_consolidation,Individual,0,2.816312336426735
684,2028-02-22,D,D5,60,0.1216,25000,28245,25.97,0,2,12,0,6123,45.3,24,6,MORTGAGE,small_business,Individual,1,2.816312336426735
685,2017-04-20,G,G3,36,0.1976,20000,97459,16.21,1,0,14,0,6986,55.3,14,9,MORTGAGE,debt_consolidation,Individual,0,-0.23272256692584742
686,2025-12-04,B,B1,36,0.0705,20000,33487,26.01,1,1,7,0,21183,24.4,43,9,RENT,debt_consolidation,Individual,0,1.0705250345671091
687,2020-07-03,B,B4,36,0.0729,15000,163573,28.53,0,0,4,0,8000,46.7,33,7,MORTGAGE,credit_card,Individual,0,0.37947831750372485
688,2023-02-18,C,C5,36,0.1041,20000,174681,22.73,1,0,5,0,2557,58.8,31,3,RENT,other,Individual,1,-1.8820712785372882
689,2021-01-29,E,E3,36,0.1498,15000,88720,0.0,0,1,4,0,8563,67.9,36,5,OWN,medical,Individual,0,0.738360459617036
690,2025-09-05,D,D5,36,0.1299,25000,69239,7.64,0,1,13,0,6227,52.4,23,8,RENT,debt_consolidation,Individual,0,-0.5620585017578206
691,2028-08-20,C,C3,36,0.0925,25000,58633,33.18,0,1,11,1,7986,49.0,31,10,MORTGAGE,home_improvement,Individual,0,1.898669330995927
692,2025-11-04,B,B3,36,0.0735,20000,63322,18.74,0,0,9,0,7346,39.0,29,8,MORTGAGE,medical,Individual,0,1.2003611313641296
693,2027-09-25,D,D5,36,0.1153,25000,81407,18.78,0,1,7,0,11296,34.8,23,3,MORTGAGE,debt_consolidation,Individual,0,0.5812874259936587
694,2027-11-24,E,E1,36,0.1479,20000,68288,10.52,0,1,15,0,1975,49.5,21,8,MORTGAGE,debt_consolidation,Individual,0,1.39696941039572
695,2016-03-26,B,B3,36,0.0698,15000,111533,12.26,0,2,10,0,2047,47.4,22,3,MORTGAGE,debt_consolidation,Individual,0,-0.5648920355292593
696,2018-06-14,D,D1,36,0.1314,15000,39225,28.73,0,1,12,0,7244,55.3,23,8,MORTGAGE,small_business,Individual,0,-0.9966884154244455
697,2024-11-09,B,B4,60,0.077,15000,150630,31.49,1,2,7,1,6102,25.9,10,8,MORTGAGE,debt_consolidation,Individual,0,-0.6415751161587422
698,2023-01-19,C,C5,36,0.1051,15000,51517,25.17,0,2,6,0,3043,61.0,28,7,RENT,other,Individual,1,-1.9948395105550283
699,2015-08-29,C,C5,36,0.0979,25000,43127,22.96,0,2,15,0,1027,7.0,32,3,MORTGAGE,home_improvement,Individual,1,-0.2826917674639145
700,2016-03-26,D,D2,60,0.1199,25000,79346,23.64,1,0,11,0,10171,62.1,17,1,MORTGAGE,credit_card,Joint App,0,-0.5648920355292593
701,2022-01-24,G,G4,36,0.1947,20000,82186,17.37,0,1,11,0,5047,39.7,17,4,MORTGAGE,medical,Individual,0,-0.17446763393539308
702,2023-05-19,C,C5,36,0.1013,35000,25008,7.17,1,2,12,0,11045,16.7,16,6,MORTGAGE,debt_consolidation,Individual,0,-1.3658245835329421
703,2017-04-20,B,B5,36,0.0841,35000,49887,5.22,0,3,14,0,10381,16.9,19,2,RENT,debt_consolidation,Individual,1,-0.23272256692584742
704,2017-04-20,B,B3,36,0.0771,10000,20000,29.83,0,1,15,0,16180,58.7,11,0,RENT,home_improvement,Individual,0,-0.23272256692584742
705,2016-09-22,A,A1,36,0.0481,20000,44824,17.7,0,2,6,0,2736,48.1,18,9,RENT,home_improvement,Individual,0,0.4459980552593449
706,2022-09-21,B,B3,36,0.0741,35000,45898,22.29,0,1,9,0,8125,50.2,31,1,RENT,medical,Individual,0,-1.5650134065906065
707,2015-01-31,A,A4,36,0.0498,15000,76553,19.9,0,0,6,0,64012,40.2,12,5,RENT,home_improvement,Individual,0,0.13432622866946803
708,2022-10-21,B,B4,36,0.0851,20000,42144,20.35,2,1,11,0,10151,34.8,20,6,RENT,other,Individual,0,-1.0135474230746537
709,2021-06-28,A,A2,36,0.0562,35000,48005,21.1,0,0,9,0,35365,48.0,28,2,MORTGAGE,debt_consolidation,Individual,0,-1.0279611873440095
710,2021-04-29,B,B2,60,0.0763,25000,133156,24.28,0,1,9,0,16034,44.1,25,4,RENT,small_business,Individual,0,0.1782951632709815
711,2024-04-13,D,D4,60,0.1255,25000,202288,11.09,1,0,10,0,3271,25.9,27,9,MORTGAGE,medical,Individual,0,-0.7945806660950429
712,2022-02-23,B,B3,36,0.0765,35000,39169,28.64,0,0,9,0,88366,3.0,26,0,OWN,debt_consolidation,Individual,0,0.8825109315789375
713,2024-12-09,C,C3,36,0.1025,15000,113861,11.36,2,1,21,0,31949,27.5,23,8,MORTGAGE,home_improvement,Individual,0,-0.343186505084371
714,2025-06-07,F,F5,60,0.1729,25000,80453,20.16,0,2,3,0,2198,48.8,11,5,RENT,credit_card,Individual,1,-0.019826101031090282
715,2027-07-27,C,C1,36,0.0958,25000,24979,7.35,1,2,10,0,6818,65.7,22,2,RENT,debt_consolidation,Individual,0,0.534929239614959
716,2025-12-04,B,B2,60,0.0802,15000,42066,16.5,1,1,4,0,47465,0.0,16,6,RENT,home_improvement,Individual,0,1.0705250345671091
717,2022-01-24,B,B5,36,0.0751,10000,20000,12.06,0,1,11,0,15141,32.4,29,3,RENT,debt_consolidation,Individual,0,-0.17446763393539308
718,2021-09-26,C,C5,36,0.1047,15000,77660,18.22,2,0,5,0,1265,50.3,16,5,MORTGAGE,debt_consolidation,Individual,1,0.3617257774242203
719,2018-03-16,C,C2,60,0.1082,25000,35950,24.62,1,1,10,0,3972,48.0,31,7,RENT,debt_consolidation,Individual,0,-1.0869171475369148
720,2023-03-20,A,A5,36,0.0526,25000,69968,18.68,1,2,8,0,3625,46.3,23,7,RENT,credit_card,Individual,0,-1.07211058385116
721,2016-11-21,C,C2,36,0.1018,35000,267310,35.65,1,2,15,0,35178,31.8,26,3,RENT,small_business,Individual,0,-0.8962315729269292
722,2027-09-25,C,C1,36,0.116,20000,156118,25.16,1,0,5,1,13394,25.5,28,7,RENT,medical,Joint App,1,0.5812874259936587
723,2026-08-01,B,B2,60,0.076,20000,42628,15.94,0,0,5,0,5881,56.1,34,10,RENT,other,Individual,0,1.3929013810765971
724,2016-07-24,C,C3,60,0.0945,10000,37321,17.23,0,2,6,0,3672,50.7,30,1,RENT,debt_consolidation,Individual,0,-0.3808593576850513
725,2025-10-05,A,A1,36,0.0486,35000,132360,21.4,0,1,12,0,15623,43.0,19,2,MORTGAGE,other,Individual,0,-0.044409929329181974
726,2016-07-24,B,B1,60,0.0828,20000,37402,24.34,1,1,11,0,7068,94.9,28,0,RENT,other,Individual,0,-0.3808593576850513
727,2024-11-09,E,E4,36,0.1435,25000,112112,6.89,0,2,9,0,9579,75.3,26,10,RENT,credit_card,Individual,0,-0.6415751161587422
728,2016-02-25,B,B4,60,0.0712,15000,292689,23.73,0,1,13,0,14673,57.3,30,5,MORTGAGE,home_improvement,Individual,0,-0.15705998399462762
